design,arm,block,seed,job,engine,covariance,lambda,population,restarts_planned,budget,score,scored_evaluations,final_score,evaluations,iterations,restarts,stop_reason,converged,elapsed_s,pinned,dimension,matched,partial_cents,partial_level_db,partial_decay_octaves,partial_missing,partial_extra,spectral_fine_db,spectral_coarse_db,envelope_db,onset_db,decay_slope_dbps,waveform,mayfly_version,cmaes_version,revision
rounds-24k,mayfly-single,5,124005,b05-mayfly-single,mayfly,,,10,1,24000,0.26767294564813021,23961,0.26767294533220332,24003,571,0,max_evaluations,false,66.929150313999997,7,30,6,0.14592493409557675,1.4906165608440924,0.0054533479432268038,0.27646597366737025,0,8.7438469764142557,9.7233288284074266,0.82159199954275786,12.591873317661857,1.5321881541296989e-07,0.51864852098836212,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,5,124005,b05-mayfly-r16,mayfly,,,10,16,24000,0.30738367909099601,1533,0.30738367909099601,24009,564,0,max_evaluations,false,75.882050422000006,8,30,6,0.068783216343085624,5.8939660863365093,0.0079320664803866989,0.27646597366737025,0,9.024867429504706,10.200537671685028,1.3191705996799423,15.760340411623874,0.035248019183775625,0.51017947649465634,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,6,124006,b06-mayfly-single,mayfly,,,10,1,24000,0.28459585338707216,23961,0.28459585335849541,24003,571,0,max_evaluations,false,75.969178119000006,6,30,6,0.09765457494049104,3.5304559190777773,0.0055734915814487848,0.27646597366737025,0,8.8309998956164328,9.7434924999331898,1.239731948553801,12.755531842883217,0.00033385660666773731,0.4194944752266449,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,6,124006,b06-mayfly-r16,mayfly,,,10,16,24000,0.30082428040538539,1533,0.30082428040538539,24009,564,0,max_evaluations,false,67.451075322999998,7,30,6,0.16385178958460808,4.1747844260576121,0.010853746827750832,0.27646597366737025,0,8.9600889698356312,10.134807739803286,1.2866216274354167,15.308723195141139,0.097326965753675054,0.4946516143931815,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,7,124007,b07-mayfly-single,mayfly,,,10,1,24000,0.26934619717625657,23961,0.26934619717625657,24003,571,0,max_evaluations,false,70.488874589000005,7,30,5,0.1513877122052231,0.00040670955281515433,0.0061859472002977591,0.44329200104658129,0,8.8686715447097608,9.9225834583186447,0.71956178158143247,15.558054425235413,0.33306983551332969,0.56831790723706743,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,7,124007,b07-mayfly-r16,mayfly,,,10,16,24000,0.30315560214220033,1533,0.30315560214220033,24009,564,0,max_evaluations,false,69.931695081000001,8,30,6,0.10071450023446256,6.2967183827920765,0.003172937700436005,0.27646597366737025,0,9.2562909861955696,10.412407080747126,1.2282077391859134,13.310424055688181,0.27905875900209587,0.46526483140248087,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,8,124008,b08-mayfly-single,mayfly,,,10,1,24000,0.2891317075078258,23961,0.28913170735212673,24003,571,0,max_evaluations,false,81.662945071999999,7,30,4,0.08440436601435114,0.8661339018523343,0.001235934395499762,0.56132079637666832,0,9.6684366407300644,10.985710685957546,1.3281455544717371,13.703776111257529,1.2492324206192507e-06,0.46496169822061206,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,8,124008,b08-mayfly-r16,mayfly,,,10,16,24000,0.3100043109329243,1533,0.3100043109329243,24009,564,0,max_evaluations,false,69.082899882999996,9,30,5,0.14479114535483104,4.2156317720055423,0.014915173690906076,0.44329200104658129,0,9.5121975857056285,10.724233134153238,1.3486271286684008,13.762254949335691,0.011503100987697579,0.51027205153437394,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,9,124009,b09-mayfly-single,mayfly,,,10,1,24000,0.25294384099811196,23961,0.25294384098532896,24003,571,0,max_evaluations,false,77.735009611999999,6,30,6,0.13179560676092403,0.74371980035468077,0.0011219968742689273,0.27646597366737025,0,8.7182088681913488,9.6246835721015369,0.89193395990428048,12.557260710787963,9.0780781292210122e-07,0.35808190599592449,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,9,124009,b09-mayfly-r16,mayfly,,,10,16,24000,0.31461645411925976,21029,0.31461645411925976,24009,564,0,max_evaluations,false,79.549103556000006,0,30,1,0.032911235537347532,0,0.014869836395871945,0.83966129605197193,0.16228080751844043,13.287527364422056,16.210846737229172,0.58640322213971496,19.356020436963636,0.071344998436149609,0.7082096368325469,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,10,124010,b10-mayfly-single,mayfly,,,10,1,24000,0.26019890286933961,23961,0.26019890010331692,24003,571,0,max_evaluations,false,71.861123899999996,5,30,6,0.14729026536728551,0.1328630373938601,0.00063704784532543515,0.27646597366737025,0,8.7937475244107226,9.759679182692274,0.88558971690420774,12.719003813448863,0.23446787031861405,0.54724713897142918,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,10,124010,b10-mayfly-r16,mayfly,,,10,16,24000,0.31696452398019243,12005,0.31696452398019243,24009,564,0,max_evaluations,false,78.041232487000002,2,30,1,0.049418794959025854,0,0.011312486641950281,0.83966129605197193,0.17040001956996434,13.035440650596312,15.755451882824973,0.94148067710885697,15.619482106242028,0.073432274491423755,0.68289663600897321,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-single,11,124011,b11-mayfly-single,mayfly,,,10,1,24000,0.27841703659304756,23961,0.27841703653429967,24003,571,0,max_evaluations,false,71.896576835000005,7,30,6,0.1303288389749403,4.6447455995201699,0.00098046222898470238,0.27646597366737025,0,9.0330190837125208,10.164689883822358,0.80240924545247694,12.384279048413118,0.0053980537638089743,0.40247161373713625,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-24k,mayfly-r16,11,124011,b11-mayfly-r16,mayfly,,,10,16,24000,0.31483428077690828,1533,0.31483428077690828,24009,564,0,max_evaluations,false,67.286696273999993,7,30,4,0.10592208626596598,2.5963943024296579,0.0075996805389722628,0.56132079637666832,0.036342739160816387,10.857476345864431,12.890660565315113,1.3321300187501401,13.590871868205404,0.028846642089636276,0.52099385593803826,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
