design,arm,block,seed,job,engine,covariance,lambda,population,restarts_planned,budget,score,scored_evaluations,final_score,evaluations,iterations,restarts,stop_reason,converged,elapsed_s,pinned,dimension,matched,partial_cents,partial_level_db,partial_decay_octaves,partial_missing,partial_extra,spectral_fine_db,spectral_coarse_db,envelope_db,onset_db,decay_slope_dbps,waveform,mayfly_version,cmaes_version,revision
rounds-12k,mayfly-single,5,123005,b05-mayfly-single,mayfly,,,10,1,12000,0.28061793193542028,11991,0.28033958997162006,12033,286,0,max_evaluations,false,31.922849232000001,9,30,6,0.11426921799688047,2.500272419445194,0.0054267486565935446,0.27646597366737025,0,8.8174484614522779,9.7432897073222655,1.110148467808745,12.933242802516206,0.033083042587723099,0.47758034715384201,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,5,123005,b05-mayfly-r16,mayfly,,,10,16,12000,0.3376340245898139,9753,0.3376340245898139,12039,279,0,max_evaluations,false,30.338718848999999,1,30,1,0.056786347784624366,0,0.0070206642476849934,0.83966129605197193,0.18103282823612599,12.747247122227337,15.664659167246313,0.97848838172717878,33.186110338891837,0.30840971064698408,0.70351424107703697,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,6,123006,b06-mayfly-single,mayfly,,,10,1,12000,0.28810444889742742,11991,0.28810444889742742,12033,286,0,max_evaluations,false,32.037543169000003,5,30,4,0.070759427861306748,0.91637073740067843,0.0003956877734178889,0.56132079637666832,0,9.6502324473379399,10.935167995678139,1.3262678669749022,13.479065634624531,0.00032347764608608998,0.45428687508929572,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,6,123006,b06-mayfly-r16,mayfly,,,10,16,12000,0.33080395324784057,5223,0.33080395324784057,12039,279,0,max_evaluations,false,30.322059631999998,0,30,1,0.028849139756747397,4.4408920985006262e-16,0.0052603537834946404,0.83966129605197193,0.18079650934006636,12.97728830202726,15.89664621999513,1.2808409052997829,18.600441345543786,0.19228515387126066,0.71638560040795474,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,7,123007,b07-mayfly-single,mayfly,,,10,1,12000,0.29673265141383515,11949,0.29665589360462291,12033,286,0,max_evaluations,false,31.994108016999999,9,30,6,0.076796664686249252,5.0668820275393136,0.0060194154420392509,0.27646597366737025,0,9.0828714657093634,10.107116360116887,1.2116224990554239,13.652059900884019,0.038680385713593779,0.47142493908534766,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,7,123007,b07-mayfly-r16,mayfly,,,10,16,12000,0.34053747532497292,2245,0.34053747532497292,12039,279,0,max_evaluations,false,30.336849532999999,0,30,1,0.067815895179539565,0,0.046824023685946535,0.83966129605197193,0.13819468438267457,12.846578252741875,15.656432852748443,1.0157428579432011,24.733796073365546,1.1340424864410075,0.65872448542399653,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,8,123008,b08-mayfly-single,mayfly,,,10,1,12000,0.30706037307314998,11991,0.30705534820619723,12033,286,0,max_evaluations,false,31.852232293,5,30,6,0.15720545391185492,5.8981514273131239,0.0002613441674008653,0.27646597366737025,0,9.0999971495694254,10.147797847207212,1.3138682635267689,13.039205309984688,8.0025574973774383e-05,0.61963397868129699,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,8,123008,b08-mayfly-r16,mayfly,,,10,16,12000,0.3532666615231414,8285,0.3532666615231414,12039,279,0,max_evaluations,false,30.158110558000001,5,30,1,0.12000320779895256,0,0.011312486641953168,0.83966129605197193,0.67397474734689244,14.733328636578277,17.948785779257893,0.95430844691871275,26.406041347656387,0.10005797820808837,0.76486282600738886,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,9,123009,b09-mayfly-single,mayfly,,,10,1,12000,0.28392789480354041,11991,0.28392669100978413,12033,286,0,max_evaluations,false,32.455292747999998,7,30,5,0.14347414921720397,3.6844902047966128,0.0081869591393755985,0.28430304865327666,0,8.6793911465029137,9.5992186688775156,0.97746667569167445,12.377891055366558,0.00019332765923429918,0.51449497853231108,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,9,123009,b09-mayfly-r16,mayfly,,,10,16,12000,0.31345084646296156,735,0.31345084646296156,12039,279,0,max_evaluations,false,35.482935781000002,8,30,6,0.42863341734924271,5.5393691127556828,0.02073109274261211,0.27646597366737025,0,9.3813638785732714,10.628264465348193,1.032050043663133,12.916080467806591,0.81516776838044791,0.60940914667855206,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,10,123010,b10-mayfly-single,mayfly,,,10,1,12000,0.30872247201978437,11949,0.30872211709741476,12033,286,0,max_evaluations,false,32.003102308999999,7,30,3,0.17320483849078203,2.8986088672545844,4.8863510931961178e-05,0.56915787136257467,0,9.4513730995273608,10.662094339083501,1.2447163503776189,13.826536190010309,0.071577318836862247,0.6151723497439604,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,10,123010,b10-mayfly-r16,mayfly,,,10,16,12000,0.34764429132807284,2937,0.34764429132807284,12039,279,0,max_evaluations,false,30.489432349000001,4,30,1,0.19417167598509397,0,0.011312486641953168,0.83966129605197193,0.17367079066769409,12.786372540337478,15.64073663217453,1.2194807262015612,26.575113038341339,1.4718119843659068,0.66635247674636611,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-single,11,123011,b11-mayfly-single,mayfly,,,10,1,12000,0.28161182206441909,11991,0.28161145730326209,12033,286,0,max_evaluations,false,31.897798946000002,7,30,3,0.14165632960969321,0.4404525795835284,0.002382157045185896,0.56915787136257467,0,9.3500202419917979,10.375722341843222,1.039243186365908,12.155303032886051,9.32987553525777e-06,0.62711985635004808,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
rounds-12k,mayfly-r16,11,123011,b11-mayfly-r16,mayfly,,,10,16,12000,0.34086886361374147,9753,0.34086886361374147,12039,279,0,max_evaluations,false,30.325682185000002,1,30,1,0.059019817343886068,0,0.011312486641953168,0.83966129605197193,0.28412273251325432,13.309750763960807,16.436964919125494,0.90330096286296657,27.563782241536742,0.84352429917225358,0.66171056346824819,v0.7.1,v0.1.0,bfc780b798ee010238c69c58a57bd3f31065e843
